time,measurement,field,value,result,table,agent,level,metric,host,metric_type,datacenter,source,project
2025-09-04 16:30:44.046290+00:00,system_metrics,network_out,1700.9559403461883,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:30:44.046290+00:00,system_metrics,temperature,73.02794119899148,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:30:44.046290+00:00,system_metrics,cpu_usage,67.90966912810467,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:30:49.046290+00:00,system_metrics,memory_usage,79.06420696581975,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:30:49.046290+00:00,system_metrics,temperature,76.35400842574788,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:30:49.046290+00:00,system_metrics,cpu_usage,63.89061362533285,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:30:49.046290+00:00,system_metrics,disk_io,769.8648127213029,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:30:49.046290+00:00,system_metrics,network_out,3207.744244361753,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:30:49.046290+00:00,system_metrics,network_in,4289.707878928596,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:30:54.046290+00:00,system_metrics,temperature,77.94729588406608,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:30:54.046290+00:00,system_metrics,disk_io,255.50759176768273,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:30:54.046290+00:00,system_metrics,cpu_usage,64.76891010513177,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:30:54.046290+00:00,system_metrics,memory_usage,75.47473671852262,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:30:54.046290+00:00,system_metrics,network_in,9964.214809030349,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:30:54.046290+00:00,system_metrics,network_out,2660.813239259631,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:30:59.046290+00:00,system_metrics,network_out,3664.032994358473,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:30:59.046290+00:00,system_metrics,memory_usage,71.59234470118749,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:30:59.046290+00:00,system_metrics,cpu_usage,33.854169482000614,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:30:59.046290+00:00,system_metrics,disk_io,173.02982044072309,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:30:59.046290+00:00,system_metrics,network_in,5295.235193451865,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:30:59.046290+00:00,system_metrics,temperature,66.38093487185525,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:31:04.046290+00:00,system_metrics,disk_io,395.25400007061785,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:31:04.046290+00:00,system_metrics,memory_usage,66.17196613796298,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:31:04.046290+00:00,system_metrics,network_in,3714.860362195878,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:31:04.046290+00:00,system_metrics,temperature,63.192035523226615,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:31:04.046290+00:00,system_metrics,network_out,892.5665779716227,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:31:04.046290+00:00,system_metrics,cpu_usage,59.86789499236894,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:31:09.046290+00:00,system_metrics,cpu_usage,35.307477597315085,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:31:09.046290+00:00,system_metrics,temperature,64.28735951354798,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:31:09.046290+00:00,system_metrics,network_in,7392.4716253124125,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:31:09.046290+00:00,system_metrics,network_out,2642.9725802899816,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:31:09.046290+00:00,system_metrics,memory_usage,57.213587355089764,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:31:09.046290+00:00,system_metrics,disk_io,494.5002907691962,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:31:14.046290+00:00,system_metrics,network_in,4298.152729486864,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:31:14.046290+00:00,system_metrics,temperature,70.61146745240401,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:31:14.046290+00:00,system_metrics,memory_usage,76.46437929256678,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:31:14.046290+00:00,system_metrics,disk_io,142.2481415855497,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:31:14.046290+00:00,system_metrics,cpu_usage,31.979539636072566,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:31:14.046290+00:00,system_metrics,network_out,1449.0059464931428,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:31:19.046290+00:00,system_metrics,temperature,79.38166977844982,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:31:19.046290+00:00,system_metrics,disk_io,451.93150228618674,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:31:19.046290+00:00,system_metrics,network_in,9050.210578143851,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:31:19.046290+00:00,system_metrics,network_out,2296.3229220365147,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:31:19.046290+00:00,system_metrics,memory_usage,59.867159227102604,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:31:19.046290+00:00,system_metrics,cpu_usage,41.086709295822175,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:31:24.046290+00:00,system_metrics,disk_io,396.5264263059388,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:31:24.046290+00:00,system_metrics,memory_usage,43.158283510536755,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:31:24.046290+00:00,system_metrics,network_in,8412.182012617786,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:31:24.046290+00:00,system_metrics,network_out,4988.136311727856,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:31:24.046290+00:00,system_metrics,cpu_usage,45.429368646907946,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:31:24.046290+00:00,system_metrics,temperature,60.701009450980635,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:31:29.046290+00:00,system_metrics,network_out,4754.76243920929,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:31:29.046290+00:00,system_metrics,cpu_usage,74.06626609488933,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:31:29.046290+00:00,system_metrics,memory_usage,75.2427686883488,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:31:29.046290+00:00,system_metrics,temperature,65.87305394210718,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:31:29.046290+00:00,system_metrics,disk_io,570.9791034914417,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:31:29.046290+00:00,system_metrics,network_in,8933.641934191426,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:31:34.046290+00:00,system_metrics,temperature,75.82334412044543,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:31:34.046290+00:00,system_metrics,cpu_usage,48.41765295193194,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:31:34.046290+00:00,system_metrics,network_in,3808.7095362992973,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:31:34.046290+00:00,system_metrics,network_out,4747.14748434363,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:31:34.046290+00:00,system_metrics,memory_usage,73.15241401087432,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:31:34.046290+00:00,system_metrics,disk_io,949.932864358015,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:31:39.046290+00:00,system_metrics,memory_usage,60.87165481705823,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:31:39.046290+00:00,system_metrics,cpu_usage,61.635712025689045,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:31:39.046290+00:00,system_metrics,disk_io,485.8263226902028,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:31:39.046290+00:00,system_metrics,network_in,3240.6263962048374,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:31:39.046290+00:00,system_metrics,temperature,63.36564441333283,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:31:39.046290+00:00,system_metrics,network_out,1505.6058752807485,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:31:44.046290+00:00,system_metrics,disk_io,187.64871974452643,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:31:44.046290+00:00,system_metrics,network_out,4228.228950534802,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:31:44.046290+00:00,system_metrics,temperature,73.30946342864516,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:31:44.046290+00:00,system_metrics,memory_usage,64.57650847676227,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:31:44.046290+00:00,system_metrics,cpu_usage,37.62259528570424,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:31:44.046290+00:00,system_metrics,network_in,9164.281236294291,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:31:49.046290+00:00,system_metrics,cpu_usage,53.78401897561667,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:31:49.046290+00:00,system_metrics,memory_usage,65.02220845200083,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:31:49.046290+00:00,system_metrics,network_out,1303.7372276770593,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:31:49.046290+00:00,system_metrics,temperature,67.72584670541198,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:31:49.046290+00:00,system_metrics,disk_io,312.81778046473676,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:31:49.046290+00:00,system_metrics,network_in,8219.666887137348,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:31:54.046290+00:00,system_metrics,temperature,70.93120137933221,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:31:54.046290+00:00,system_metrics,network_in,1423.949357739432,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:31:54.046290+00:00,system_metrics,cpu_usage,68.1074928441949,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:31:54.046290+00:00,system_metrics,network_out,1079.3279619221207,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:31:54.046290+00:00,system_metrics,disk_io,352.79709235233224,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:31:54.046290+00:00,system_metrics,memory_usage,62.1990630191719,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:31:59.046290+00:00,system_metrics,memory_usage,54.9400135684763,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:31:59.046290+00:00,system_metrics,cpu_usage,70.45507882814468,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:31:59.046290+00:00,system_metrics,disk_io,843.3592828670076,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:31:59.046290+00:00,system_metrics,temperature,68.51687445630779,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:31:59.046290+00:00,system_metrics,network_out,1781.1471920087183,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:31:59.046290+00:00,system_metrics,network_in,7118.769537444937,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:32:04.046290+00:00,system_metrics,memory_usage,70.86728143435006,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:32:04.046290+00:00,system_metrics,network_in,7729.540482020285,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:32:04.046290+00:00,system_metrics,temperature,65.70105799317298,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:32:04.046290+00:00,system_metrics,disk_io,921.2094670960724,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:32:04.046290+00:00,system_metrics,network_out,988.8148321904806,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:32:04.046290+00:00,system_metrics,cpu_usage,29.831409880560976,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:32:09.046290+00:00,system_metrics,disk_io,358.5226900456381,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:32:09.046290+00:00,system_metrics,cpu_usage,41.30992122322083,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:32:09.046290+00:00,system_metrics,network_out,2847.86490730873,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:32:09.046290+00:00,system_metrics,network_in,7481.360254427332,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:32:09.046290+00:00,system_metrics,memory_usage,72.91397336519861,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:32:09.046290+00:00,system_metrics,temperature,63.37111330703357,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:32:14.046290+00:00,system_metrics,cpu_usage,45.26893063623341,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:32:14.046290+00:00,system_metrics,temperature,71.10352708621011,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:32:14.046290+00:00,system_metrics,memory_usage,57.339713694901604,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:32:14.046290+00:00,system_metrics,network_out,1033.8650027128433,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:32:14.046290+00:00,system_metrics,disk_io,831.8842166647728,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:32:14.046290+00:00,system_metrics,network_in,8629.76984021884,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:32:19.046290+00:00,system_metrics,network_in,6234.4701643055405,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:32:19.046290+00:00,system_metrics,network_out,3701.1258564952827,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:32:19.046290+00:00,system_metrics,disk_io,115.98729036116163,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:32:19.046290+00:00,system_metrics,cpu_usage,23.014604798868913,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:32:19.046290+00:00,system_metrics,memory_usage,73.41611646872573,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:32:19.046290+00:00,system_metrics,temperature,70.6606764311765,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:32:24.046290+00:00,system_metrics,network_in,4021.0306567473,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:32:24.046290+00:00,system_metrics,temperature,75.60774255335625,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:32:24.046290+00:00,system_metrics,disk_io,309.1839641331694,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:32:24.046290+00:00,system_metrics,memory_usage,62.39395151225181,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:32:24.046290+00:00,system_metrics,cpu_usage,32.364309849554374,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:32:24.046290+00:00,system_metrics,network_out,1162.4090487789463,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:32:29.046290+00:00,system_metrics,disk_io,345.9046687328116,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:32:29.046290+00:00,system_metrics,cpu_usage,49.681803657886114,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:32:29.046290+00:00,system_metrics,network_in,3494.6913134071024,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:32:29.046290+00:00,system_metrics,temperature,76.60325213546979,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:32:29.046290+00:00,system_metrics,memory_usage,66.89756567546354,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:32:29.046290+00:00,system_metrics,network_out,3460.1294822283858,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:32:34.046290+00:00,system_metrics,memory_usage,79.72508123015152,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:32:34.046290+00:00,system_metrics,disk_io,221.0799328455085,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:32:34.046290+00:00,system_metrics,network_in,7469.413676784696,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:32:34.046290+00:00,system_metrics,cpu_usage,41.35190304432484,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:32:34.046290+00:00,system_metrics,network_out,4221.097869460451,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:32:34.046290+00:00,system_metrics,temperature,76.2264108267301,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:32:39.046290+00:00,system_metrics,network_in,5668.752680734328,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:32:39.046290+00:00,system_metrics,cpu_usage,28.052213960934004,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:32:39.046290+00:00,system_metrics,memory_usage,59.380214101410466,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:32:39.046290+00:00,system_metrics,network_out,4553.406849847629,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:32:39.046290+00:00,system_metrics,temperature,63.87810438347237,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:32:39.046290+00:00,system_metrics,disk_io,172.5517604239202,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:32:44.046290+00:00,system_metrics,network_in,4301.496703983816,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:32:44.046290+00:00,system_metrics,disk_io,541.4388021004772,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:32:44.046290+00:00,system_metrics,network_out,4957.667699308508,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:32:44.046290+00:00,system_metrics,cpu_usage,71.55078988088682,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:32:44.046290+00:00,system_metrics,temperature,76.78348605028674,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:32:44.046290+00:00,system_metrics,memory_usage,48.24686239528502,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:32:49.046290+00:00,system_metrics,disk_io,211.43661447559953,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:32:49.046290+00:00,system_metrics,temperature,65.49942971717019,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:32:49.046290+00:00,system_metrics,memory_usage,44.32743152793758,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:32:49.046290+00:00,system_metrics,network_out,2356.4200716666473,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:32:49.046290+00:00,system_metrics,cpu_usage,27.265925362867325,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:32:49.046290+00:00,system_metrics,network_in,8104.010052219832,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:32:54.046290+00:00,system_metrics,temperature,65.94283703424934,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:32:54.046290+00:00,system_metrics,disk_io,836.2906707547382,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:32:54.046290+00:00,system_metrics,network_in,8629.291112097311,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:32:54.046290+00:00,system_metrics,cpu_usage,45.140462413814355,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:32:54.046290+00:00,system_metrics,memory_usage,74.3906726460672,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:32:54.046290+00:00,system_metrics,network_out,957.6040674149485,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:32:59.046290+00:00,system_metrics,network_out,1589.5044579413284,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:32:59.046290+00:00,system_metrics,memory_usage,42.5370656500997,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:32:59.046290+00:00,system_metrics,network_in,4868.25044457128,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:32:59.046290+00:00,system_metrics,cpu_usage,31.91130584636899,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:32:59.046290+00:00,system_metrics,disk_io,174.44776792993414,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:32:59.046290+00:00,system_metrics,temperature,72.23957124925077,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:33:04.046290+00:00,system_metrics,temperature,75.96028130501414,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:33:04.046290+00:00,system_metrics,memory_usage,59.42373470866678,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:33:04.046290+00:00,system_metrics,network_out,3397.724529577108,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:33:04.046290+00:00,system_metrics,cpu_usage,76.16142171603153,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:33:04.046290+00:00,system_metrics,network_in,9951.504001945554,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:33:04.046290+00:00,system_metrics,disk_io,778.0988104350527,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:33:09.046290+00:00,system_metrics,network_out,4716.825047948022,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:33:09.046290+00:00,system_metrics,disk_io,667.4209408088174,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:33:09.046290+00:00,system_metrics,cpu_usage,59.638199802399065,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:33:09.046290+00:00,system_metrics,temperature,69.89257731863805,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:33:09.046290+00:00,system_metrics,memory_usage,54.76805806071971,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:33:09.046290+00:00,system_metrics,network_in,2121.58137381071,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:33:14.046290+00:00,system_metrics,network_out,3944.243481004837,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:33:14.046290+00:00,system_metrics,network_in,2190.0226389459904,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:33:14.046290+00:00,system_metrics,disk_io,572.5664892050307,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:33:14.046290+00:00,system_metrics,cpu_usage,31.19825993155075,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:33:14.046290+00:00,system_metrics,temperature,66.07807735607506,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:33:14.046290+00:00,system_metrics,memory_usage,56.449517181757344,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:33:19.046290+00:00,system_metrics,network_out,2534.26342337552,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:33:19.046290+00:00,system_metrics,memory_usage,70.05407049079142,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:33:19.046290+00:00,system_metrics,temperature,71.05944682867924,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:33:19.046290+00:00,system_metrics,network_in,8804.311545453325,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:33:19.046290+00:00,system_metrics,cpu_usage,59.5289950970045,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:33:19.046290+00:00,system_metrics,disk_io,849.0033548972108,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:33:24.046290+00:00,system_metrics,temperature,76.61178951840397,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:33:24.046290+00:00,system_metrics,disk_io,717.1874105312693,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:33:24.046290+00:00,system_metrics,network_in,1494.2195803079103,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:33:24.046290+00:00,system_metrics,cpu_usage,69.50748236328957,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:33:24.046290+00:00,system_metrics,memory_usage,70.31963607190775,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:33:24.046290+00:00,system_metrics,network_out,4192.358733520521,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:33:29.046290+00:00,system_metrics,network_in,1508.1638549906963,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:33:29.046290+00:00,system_metrics,memory_usage,40.77363957717538,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:33:29.046290+00:00,system_metrics,disk_io,731.6933103807385,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:33:29.046290+00:00,system_metrics,network_out,3040.203044754801,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:33:29.046290+00:00,system_metrics,cpu_usage,27.896952683136522,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:33:29.046290+00:00,system_metrics,temperature,72.46948787109113,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:33:34.046290+00:00,system_metrics,cpu_usage,38.12419878524314,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:33:34.046290+00:00,system_metrics,network_in,4259.65893165884,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:33:34.046290+00:00,system_metrics,temperature,69.70914774167503,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:33:34.046290+00:00,system_metrics,disk_io,703.2110872583048,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:33:34.046290+00:00,system_metrics,network_out,2286.3096483832005,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:33:34.046290+00:00,system_metrics,memory_usage,45.25870573835138,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:33:39.046290+00:00,system_metrics,memory_usage,48.32034660542913,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:33:39.046290+00:00,system_metrics,network_out,3272.2583717031534,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:33:39.046290+00:00,system_metrics,network_in,9865.650804688212,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:33:39.046290+00:00,system_metrics,disk_io,142.40717720700752,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:33:39.046290+00:00,system_metrics,cpu_usage,25.30166434647985,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:33:39.046290+00:00,system_metrics,temperature,67.37188501702137,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:33:44.046290+00:00,system_metrics,network_out,3982.3430140985256,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:33:44.046290+00:00,system_metrics,network_in,6759.068125651109,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:33:44.046290+00:00,system_metrics,memory_usage,44.118103038066444,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:33:44.046290+00:00,system_metrics,cpu_usage,48.52499648910152,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:33:44.046290+00:00,system_metrics,disk_io,279.3094630074536,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:33:44.046290+00:00,system_metrics,temperature,76.46522895885427,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:33:49.046290+00:00,system_metrics,temperature,73.59495758082434,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:33:49.046290+00:00,system_metrics,cpu_usage,35.72063432877382,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:33:49.046290+00:00,system_metrics,memory_usage,45.87630373935005,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:33:49.046290+00:00,system_metrics,network_in,7196.314693175365,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:33:49.046290+00:00,system_metrics,network_out,500.2721496006408,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:33:49.046290+00:00,system_metrics,disk_io,531.7269213703777,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:33:54.046290+00:00,system_metrics,disk_io,337.2877747016335,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:33:54.046290+00:00,system_metrics,network_in,7008.798215111581,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:33:54.046290+00:00,system_metrics,cpu_usage,72.32995525545991,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:33:54.046290+00:00,system_metrics,temperature,72.33449451584517,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:33:54.046290+00:00,system_metrics,memory_usage,59.275882507682624,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:33:54.046290+00:00,system_metrics,network_out,3537.1040212978733,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:33:59.046290+00:00,system_metrics,disk_io,167.15515552553595,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:33:59.046290+00:00,system_metrics,network_out,2185.552766111679,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:33:59.046290+00:00,system_metrics,cpu_usage,21.69598102432856,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:33:59.046290+00:00,system_metrics,network_in,9397.001227177487,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:33:59.046290+00:00,system_metrics,memory_usage,71.82652102997193,_result,6,,,,server-1,,dc-1,,
